,NAME,LINE,Longitude,Latitude,FIPS
327,Marcy Ave & Myrtle Ave at NW corner,G,-73.94948,40.695436,3.60E+14
328,Nostrand Ave & Lafayette Ave at NW corner,G,-73.951616,40.689995,3.60E+14
329,Nostrand Ave & Lafayette Ave at SW corner,G,-73.951612,40.689757,3.60E+14
330,Classon Ave & Lafayette Ave at NW corner,G,-73.960215,40.688942,3.60E+14
331,Classon Ave & Lafayette Ave at SE corner,G,-73.959871,40.688781,3.60E+14
332,Classon Ave & Lafayette Ave at SW corner,G,-73.96019,40.688753,3.60E+14
333,Clinton Ave & Lafayette Ave at NE corner,G,-73.967575,40.688114,3.60E+14
334,Clinton Ave & Lafayette Ave at NE corner,G,-73.967575,40.688114,3.60E+14
335,Clinton Ave & Lafayette Ave at SW corner,G,-73.967931,40.687875,3.60E+14
336,Clinton Ave & Lafayette Ave at SW corner,G,-73.967931,40.687875,3.60E+14
337,Washington Ave & Lafayette Ave at NE corner,G,-73.965749,40.68846,3.60E+14
338,Washington Ave & Lafayette Ave at NE corner,G,-73.965749,40.68846,3.60E+14
339,Washington Ave & Lafayette Ave at SE corner,G,-73.965579,40.688157,3.60E+14
340,Washington Ave & Lafayette Ave at SE corner,G,-73.965579,40.688157,3.60E+14
341,Fort Greene Pl & Lafayette Ave at NE corner,G,-73.97629,40.687159,3.60E+14
342,Fort Greene Pl & Lafayette Ave at NW corner,G,-73.976865,40.68716,3.60E+14
343,Broadway & 242nd St at NW corner,1,-73.898432,40.889783,3.60E+14
344,Broadway & 242nd St at NE corner,1,-73.897925,40.889683,3.60E+14
345,Broadway & 242nd St at NW corner,1,-73.898257,40.890136,3.60E+14
346,Broadway & 242nd St at NE corner,1,-73.897798,40.889946,3.60E+14
347,Broadway & 238th St at SW corner,1,-73.900923,40.884813,3.60E+14
348,Broadway & 231st St at SW corner,1,-73.905024,40.878775,3.60E+14
349,Broadway & 231st St at NW corner,1,-73.904751,40.879168,3.60E+14
350,Broadway & 225th St at NW corner,1,-73.910529,40.874437,3.61E+14
351,10th Ave & 215th St at SW corner,1,-73.915455,40.869412,3.61E+14
352,10th Ave & 215th St at NW corner,1,-73.91517,40.869793,3.61E+14
353,10th Ave & 207th St at NW corner,1,-73.918864,40.864745,3.61E+14
354,10th Ave & 207th St at SW corner,1,-73.919222,40.864283,3.61E+14
355,Hillside Ave & Nagle Ave at SW corner,1,-73.92511,40.861183,3.61E+14
356,Hillside Ave & Nagle Ave at SW corner,1,-73.925078,40.861187,3.61E+14
357,E Tenafly Av & S Railroad St at NW Corner,SIR,-74.17870203,40.54023838,3.61E+14
358,Bay St & Hannah St at NE Corner,SIR,-74.07472118,40.63631005,3.61E+14
359,Annadale Rd & N Railroad St at SW Corner,SIR,-74.17746136,40.54064031,3.61E+14
360,Main St & Ellis St at SW Corner,SIR,-74.25114201,40.513395,3.61E+14
361,Seguine Av & Waterbury Av at SE Corner,SIR,-74.20081488,40.52535277,3.61E+14
362,Nelson Av & Brower St at NE Corner,SIR,-74.1514904,40.55104483,3.61E+14
363,Nassau Pl & Averill Pl at SW Corner,SIR,-74.2390068,40.51783236,3.61E+14
364,Oregon Rd & Old Town Rd at NW Corner,SIR,-74.08756359,40.59608371,3.61E+14
365,Garretson Av & Hancock St at NW Corner,SIR,-74.09566269,40.58898083,3.61E+14
366,Clove Rd & Hillcrest Te at SW Corner,SIR,-74.08361005,40.60364639,3.61E+14
367,Lincoln Av & N Railroad Av at SW Corner,SIR,-74.10909547,40.5794406,3.61E+14
368,Tracy Av & Arthur Kill Rd at NW Corner,SIR,-74.24543269,40.51538834,3.61E+14
369,Justin Av & S Railroad Av at NW Corner,SIR,-74.13629802,40.55685333,3.61E+14
370,Amboy Rd & Station Av at SW Corner,SIR,-74.21661689,40.52279522,3.61E+14
371,Saint Nicholas Ave & 191st St at SW corner,1,-73.929536,40.855374,3.61E+14
372,Broadway & 190th St at NE corner,1,-73.932605,40.856413,3.61E+14
373,Saint Nicholas Ave & 181st St at NE corner,1,-73.933428,40.849435,3.61E+14
374,Saint Nicholas Ave & 181st St at SE corner,1,-73.933747,40.849098,3.61E+14
375,Broadway & 157th St at NW corner,1,-73.945183,40.834268,3.61E+14
376,Broadway & 157th St at NW corner,1,-73.945073,40.834221,3.61E+14
377,Broadway & 145th St at NE corner,1,-73.95052,40.826657,3.61E+14
378,Broadway & 137th St at NW corner,1,-73.954223,40.821584,3.61E+14
379,Broadway & 137th St at SW corner,1,-73.954408,40.821348,3.61E+14
380,Broadway & Tiemann Pl at NE corner,1,-73.958439,40.815143,3.61E+14
381,Broadway & Tiemann Pl at NW corner,1,-73.958554,40.815688,3.61E+14
382,Broadway & 125th St at SW corner,1,-73.958826,40.815307,3.61E+14
383,Broadway & 125th St at SW corner,1,-73.958366,40.81523,3.61E+14
384,Broadway & 116th St at NW corner,1,-73.963955,40.808251,3.61E+14
385,Broadway & 116th St at NE corner,1,-73.963603,40.808099,3.61E+14
386,Broadway & 116th St at NW corner,1,-73.963845,40.8084,3.61E+14
387,Broadway & 116th St at NE corner,1,-73.963495,40.808245,3.61E+14
388,Broadway & Cathedral Pkwy at NW corner,1,-73.966786,40.80439,3.61E+14
389,Broadway & 103rd St at NW corner,1,-73.968679,40.799282,3.61E+14
390,Broadway & 103rd St at NE corner,1,-73.968314,40.799142,3.61E+14
391,Broadway & 103rd St at NW corner,1,-73.968612,40.79941,3.61E+14
392,Broadway & 103rd St at NE corner,1,-73.968271,40.799223,3.61E+14
393,Broadway & 86th St at SW corner,1,-73.976935,40.788349,3.61E+14
394,Broadway & 86th St at NW corner,1,-73.976718,40.788515,3.61E+14
395,Broadway & 79th St at NW corner,1,-73.980051,40.784066,3.61E+14
396,Broadway & 79th St at SW corner,1,-73.980274,40.783765,3.61E+14
397,Broadway & 72nd St at NE corner,1/2/2003,-73.981822,40.779146,3.61E+14
398,Broadway & 72nd St at NE corner,1/2/2003,-73.981877,40.778875,3.61E+14
399,Broadway & 66th St at SE corner,1,-73.982448,40.773738,3.61E+14
400,Broadway & 66th St at SE corner,1,-73.982433,40.773829,3.61E+14
401,Broadway & 66th St at SE corner,1,-73.982425,40.773576,3.61E+14
402,Broadway & 50th St at SE corner,1,-73.983436,40.761111,3.61E+14
403,Broadway & 50th St at SE corner,1,-73.983853,40.761282,3.61E+14
404,Broadway & 50th St at NE corner,1,-73.983357,40.761212,3.61E+14
405,Broadway & 50th St at NE corner,1,-73.983782,40.761367,3.61E+14
406,7th Ave & 42nd St at NW corner,A-C-E-N-Q-R-S-1-2-3-7,-73.987133,40.756241,3.61E+14
407,7th Ave & 42nd St at SW corner,A-C-E-N-Q-R-S-1-2-3-7,-73.987242,40.756042,3.61E+14
408,7th Ave & 34th St at SW corner,1/2/2003,-73.991271,40.751046,3.61E+14
409,7th Ave & 23rd St at SE corner,1,-73.995608,40.74391,3.61E+14
410,7th Ave & 23rd St at NE corner,1,-73.995348,40.74412,3.61E+14
411,7th Ave & 18th St at SE corner,1,-73.997698,40.74092,3.61E+14
412,7th Ave & 18th St at NE corner,1,-73.99758,40.741015,3.61E+14
413,7th Ave & 14th St at SW corner,F-L-M-1-2-3,-73.999914,40.738484,3.61E+14
414,7th Ave & 14th St at NW corner,F-L-M-1-2-3,-73.999711,40.738775,3.61E+14
415,7th Ave & 14th St at NE corner,F-L-M-1-2-3,-73.999405,40.738585,3.61E+14
416,7th Ave & West 4th St at SE corner,1,-74.002748,40.733402,3.61E+14
417,Varick St & Houston St at SE corner,1,-74.005188,40.728472,3.61E+14
418,Varick St & Houston St at NE corner,1,-74.005086,40.728656,3.61E+14
419,Canal St & Varick St at NE corner,1,-74.00608,40.722569,3.61E+14
420,Canal St & Varick St at NE corner,1,-74.005994,40.722497,3.61E+14
421,West Broadway & Franklin St at SW corner,1,-74.006675,40.719001,3.61E+14
422,Chambers St & West Broadway at SW corner,1/2/2003,-74.009453,40.715444,3.61E+14
423,15th St & Avenue J at NE corner,B-Q,-73.960969,40.625307,3.60E+14
424,East 16 St & Avenue J at NW corner,B-Q,-73.960654,40.625363,3.60E+14
425,East 16 St & Avenue M at NW corner,B-Q,-73.95946,40.61814,3.60E+14
426,15th St & Kings Hwy at NE corner,B-Q,-73.957808,40.609062,3.60E+14
427,14th St & Voorhies Ave at NE corner,B-Q,-73.954371,40.585734,3.60E+14
428,Branch 6 St & Brighton Beach Rd at NW corner,B-Q,-73.961994,40.577618,3.60E+14
429,Branch 6 St & Brighton Beach Rd at NW corner,B-Q,-73.961792,40.577656,3.60E+14
430,Branch 6 St & Brighton Beach Rd at SW corner,B-Q,-73.961912,40.577387,3.60E+14
431,Branch 6 St & Brighton Beach Rd at SW corner,B-Q,-73.961719,40.577425,3.60E+14
432,Ocean Pkwy & Brighton Beach Rd at NW corner,Q,-73.969445,40.576507,3.60E+14
433,Ocean Pkwy & Brighton Beach Rd at NW corner,Q,-73.969243,40.576487,3.60E+14
434,,F-Q,-73.97674,40.575752,3.60E+14
435,,F-Q,-73.974862,40.576464,3.60E+14
436,Stillwell Ave & Surf Ave at NE corner,D-F-N-Q,-73.981077,40.576241,3.60E+14
437,14th Ave & 61st St at NE corner,D-N,-73.996465,40.627299,3.60E+14
438,14th Ave & 61st St at NW corner,D-N,-73.99687,40.62711,3.60E+14
439,14th Ave & 61st St at NW corner,D-N,-73.996729,40.627367,3.60E+14
440,11th Ave & 62nd St at NW corner,N,-74.004067,40.630609,3.60E+14
441,63rd St & 15th Ave at SE corner,D-N,-73.995962,40.624246,3.60E+14
442,17th Ave & 64th St at NE corner,N,-73.991469,40.621306,3.60E+14
443,8th St & Avenue O at NE corner,N,-73.981613,40.610572,3.60E+14
444,7th St & Highlawn Ave at SW corner,N,-73.980199,40.603212,3.60E+14
445,8th St & Avenue T at SE corner,N,-73.979335,40.598512,3.60E+14
446,123rd St & Jamaica Ave at NW corner,J-Z,-73.82739,40.700808,3.61E+14
447,95th St & Jamaica Ave at SW corner,J-Z,-73.850476,40.694077,3.61E+14
448,Marcy Ave & Broadway at SW corner,J-M-Z,-73.958044,40.708293,3.60E+14
449,Havemeyer St & Broadway at NE corner,J-M-Z,-73.958826,40.708788,3.60E+14
450,Marcy Ave & Broadway at SE corner,J-M-Z,-73.957749,40.708271,3.60E+14
451,Marcy Ave & Broadway at SW corner,J-M-Z,-73.958124,40.708403,3.60E+14
452,Havemeyer St & Broadway at SE corner,J-M-Z,-73.958927,40.708681,3.60E+14
453,Centre St & Canal St at SW corner,J-N-Q-R-Z-6,-74.000326,40.717823,3.61E+14
454,Centre St & Chambers St at SE corner,J-Z-4-5-6,-74.004099,40.712699,3.61E+14
455,Lafayette St & Duane St at NE corner,J-Z-4-5-6,-74.003187,40.714199,3.61E+14
456,Fulton St & Nassau St at SW corner,A-C-J-Z-2-3-4-5,-74.008022,40.710241,3.61E+14
457,Fulton St & Nassau St at SE corner,A-C-J-Z-2-3-4-5,-74.007648,40.710106,3.61E+14
458,John St & Nassau St at SE corner,A-C-J-Z-2-3-4-5,-74.008375,40.709376,3.61E+14
459,Fulton St & Nassau St at NW corner,A-C-J-Z-2-3-4-5,-74.007935,40.710388,3.61E+14
460,Fulton St & Nassau St at NE corner,A-C-J-Z-2-3-4-5,-74.007584,40.710211,3.61E+14
461,John St & Nassau St at NE corner,A-C-J-Z-2-3-4-5,-74.008295,40.709507,3.61E+14
462,Broad St & Exchange Pl at SE corner,J-Z,-74.011128,40.706142,3.61E+14
463,Broad St & Exchange Pl at SE corner,J-Z,-74.011229,40.705961,3.61E+14
464,Broad St & Exchange Pl at SW corner (exit only),J-Z,-74.011497,40.706001,3.61E+14
465,Broad St & Exchange Pl at NW corner (exit only),J-Z,-74.011263,40.706439,3.61E+14
466,Broad St & Exchange Pl at SW corner (exit only),J-Z,-74.011554,40.705747,3.61E+14
467,6th Ave & 14th St at SE corner,F-L-M-1-2-3,-73.996704,40.737197,3.61E+14
468,6th Ave & 14th St at SE corner,F-L-M-1-2-3,-73.996578,40.737149,3.61E+14
469,Broadway & 14th St at SW corner,L-N-Q-R-4-5-6,-73.990991,40.734755,3.61E+14
470,Broadway & 14th St at SW corner,L-N-Q-R-4-5-6,-73.991235,40.734859,3.61E+14
471,3rd Ave & 14th St at NE corner,L,-73.986548,40.733122,3.61E+14
472,3rd Ave & 14th St at NE corner,L,-73.986931,40.733277,3.61E+14
473,1st Ave & 14th St at SE corner,L,-73.982625,40.73105,3.61E+14
474,1st Ave & 14th St at SE corner,L,-73.982563,40.731118,3.61E+14
475,Driggs Ave & N 7th St at SE corner,L,-73.956367,40.716888,3.60E+14
476,Driggs Ave & N 7th St at NE corner,L,-73.956257,40.716991,3.60E+14
477,Lorimer St & Metropolitan Ave at SE corner,G-L,-73.949262,40.713908,3.60E+14
478,Lorimer St & Metropolitan Ave at NE corner,G-L,-73.949313,40.71421,3.60E+14
479,Graham Ave & Metropolitan Ave at SE corner,L,-73.94419,40.714439,3.60E+14
480,Graham Ave & Metropolitan Ave at NW corner,L,-73.944546,40.714433,3.60E+14
481,Grand St & Bushwick Ave at NW corner,L,-73.940742,40.711791,3.60E+14
482,Grand St & Bushwick Ave at NE corner,L,-73.940976,40.712017,3.60E+14
483,Stanhope St & Wycoff Ave at NE corner,L,-73.917606,40.703461,3.60E+14
484,Stanhope St & Wycoff Ave at NW corner,L,-73.917771,40.70354,3.60E+14
485,Palmetto St & Wycoff Ave at NW corner,L-M,-73.911295,40.699814,3.61E+14
486,Palmetto St & Wycoff Ave at NE corner,L-M,-73.910648,40.699468,3.61E+14
487,Palmetto St & Wycoff Ave at SE corner,L-M,-73.910999,40.699807,3.61E+14
488,Halsey St & Wycoff Ave at SW corner,L,-73.905143,40.695871,3.60E+14
489,Halsey St & Wycoff Ave at SE corner,L,-73.905265,40.69599,3.60E+14
490,Van Sinderen Ave & Livonia Ave at SW corner,L,-73.900482,40.663749,3.60E+14
491,Broadway & Isham St at NW corner,A,-73.919607,40.868284,3.61E+14
492,Broadway & 211th St at NE corner,A,-73.919284,40.868036,3.61E+14
493,Broadway & Dyckman St at SE corner (exit only),A,-73.927411,40.865296,3.61E+14
494,Broadway & Dyckman St at SE corner (exit only),A,-73.927279,40.865248,3.61E+14
495,Broadway & Dyckman St at NE corner (exit only),A,-73.926964,40.865342,3.61E+14
496,Broadway & Dyckman St at NE corner (exit only),A,-73.927035,40.865446,3.61E+14
497,Fort Washington Ave & 181st St at SW corner,A,-73.938472,40.850778,3.61E+14
498,Fort Washington Ave & 181st St at SE corner,A,-73.938214,40.850717,3.61E+14
499,Fort Washington Ave & 181st St at SW corner,A,-73.938537,40.85087,3.61E+14
500,Fort Washington Ave & 175th St at SW corner,A,-73.940287,40.846352,3.61E+14
501,Fort Washington Ave & 175th St at SE corner,A,-73.939861,40.846407,3.61E+14
502,Saint Nicholas Ave & 169th St at NW corner,A-C,-73.939569,40.84186,3.61E+14
503,Saint Nicholas Ave & 169th St at NW corner,A-C,-73.939455,40.841928,3.61E+14
504,Broadway & 169th St at NE corner,A-C,-73.939067,40.84176,3.61E+14
505,Saint Nicholas Ave & 147th St at NW corner,A-B-C-D,-73.943796,40.825622,3.61E+14
506,Saint Nicholas Ave & 147th St at NE corner,A-B-C-D,-73.943444,40.825581,3.61E+14
507,Saint Nicholas Ave & 137th St at SW corner,B-C,-73.947543,40.818558,3.61E+14
508,Edgecombe Ave & 135th St at NE corner,B-C,-73.947665,40.817188,3.61E+14
509,Saint Nicholas Ave & 135th St at SW corner,B-C,-73.947818,40.816892,3.61E+14
510,Saint Nicholas Ave & 135th St at SE corner,B-C,-73.947953,40.816867,3.61E+14
511,Saint Nicholas Ave & 137th St at SE corner,B-C,-73.947213,40.818354,3.61E+14
512,Saint Nicholas Ave & 127th St at SE corner,A-B-C-D,-73.951351,40.811858,3.61E+14
513,Saint Nicholas Ave & 127th St at SW corner,A-B-C-D,-73.951745,40.81199,3.61E+14
514,Frederick Douglass Blvd & 116th St at NE corner,B-C,-73.955024,40.804428,3.61E+14
515,Frederick Douglass Blvd & 116th St at SE corner,B-C,-73.955131,40.804172,3.61E+14
516,Frederick Douglass Blvd & Cathedral Pkwy at SW corner,B-C,-73.958405,40.800866,3.61E+14
517,Central Park West & 97th St at SW corner,B-C,-73.964423,40.792285,3.61E+14
518,Central Park West & 97th St at NW corner,B-C,-73.964316,40.792591,3.61E+14
519,Central Park West & 88th St at NW corner,B-C,-73.968448,40.786769,3.61E+14
520,Central Park West & 87th St at NW corner,B-C,-73.969011,40.786115,3.61E+14
521,Central Park West & 77th St at NW corner,B-C,-73.972918,40.780895,3.61E+14
522,Central Park West & 77th St at NW corner,B-C,-73.973179,40.780319,3.61E+14
523,Central Park West & 70th St at SW corner,B-C,-73.977144,40.77494,3.61E+14
524,Central Park West & 60th St at NE corner,A-B-C-D-1,-73.981184,40.768649,3.61E+14
525,8th Ave & 50th St at SE corner,C-E,-73.985829,40.762085,3.61E+14
526,8th Ave & 50th St at NE corner,C-E,-73.985757,40.762216,3.61E+14
527,8th Ave & 44th St at SW corner,A-C-E-N-Q-R-S-1-2-3-7,-73.989053,40.758567,3.61E+14
528,8th Ave & 44th St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,-73.988673,40.758401,3.61E+14
529,8th Ave & 44th St at NW corner,A-C-E-N-Q-R-S-1-2-3-7,-73.98899,40.758685,3.61E+14
530,8th Ave & 35th St at SE corner,A-C-E,-73.992742,40.752689,3.61E+14
531,8th Ave & 35th St at NE corner,A-C-E,-73.992669,40.752796,3.61E+14
532,8th Ave & 35th St at NE corner,A-C-E,-73.992596,40.752766,3.61E+14
533,8th Ave & 35th St at SW corner,A-C-E,-73.993244,40.752877,3.61E+14
534,8th Ave & 35th St at NW corner,A-C-E,-73.993256,40.753053,3.61E+14
535,8th Ave & 35th St at NW corner,A-C-E,-73.993188,40.753032,3.61E+14
536,8th Ave & 34th St at SW corner,A-C-E,-73.993701,40.752178,3.61E+14
537,8th Ave & 34th St at NW corner,A-C-E,-73.993679,40.752427,3.61E+14
538,8th Ave & 25th St at NW corner,C-E,-73.997711,40.746732,3.61E+14
539,8th Ave & 25th St at SW corner,C-E,-73.997801,40.746603,3.61E+14
540,8th Ave & 23rd St at SW corner,C-E,-73.998771,40.745278,3.61E+14
541,8th Ave & 23rd St at NW corner,C-E,-73.998642,40.745505,3.61E+14
542,8th Ave & 25th St at NE corner,C-E,-73.997271,40.746535,3.61E+14
543,8th Ave & 25th St at NE corner,C-E,-73.997142,40.746483,3.61E+14
544,8th Ave & 24th St at NW corner (exit only),C-E,-73.998145,40.74611,3.61E+14
545,8th Ave & 24th St at SE corner (exit only),C-E,-73.997852,40.745814,3.61E+14
546,8th Ave & 25th St at SE corner,C-E,-73.99735,40.746427,3.61E+14
547,6th Ave & Waverly Pl at NE corner,A-B-C-D-E-F-M,-73.999728,40.733067,3.61E+14
548,6th Ave & Waverly Pl at NE corner,A-B-C-D-E-F-M,-73.999615,40.733259,3.61E+14
549,6th Ave & Waverly Pl at NW corner,A-B-C-D-E-F-M,-74.000192,40.733072,3.61E+14
550,6th Ave & Spring St at NW corner,C-E,-74.004326,40.725595,3.61E+14
551,6th Ave & Vandam St at SW corner,C-E,-74.00399,40.726208,3.61E+14
552,6th Ave & Walker St at NE corner,A-C-E,-74.005038,40.71987,3.61E+14
553,Church St & Chambers St at SW corner,A-C-E-2-3,-74.008162,40.714873,3.61E+14
554,Church St & Chambers St at SE corner,A-C-E-2-3,-74.007903,40.714777,3.61E+14
555,Church St & Chambers St at NW corner,A-C-E-2-3,-74.007989,40.715099,3.61E+14
556,Church St & Chambers St at NE corner,A-C-E-2-3,-74.007739,40.714992,3.61E+14
557,Church St & Murray St at NW corner,A-C-E-2-3,-74.00896,40.713949,3.61E+14
558,Church St & Warren St at SW corner,A-C-E-2-3,-74.008584,40.714313,3.61E+14
559,Church St & Warren St at NW corner,A-C-E-2-3,-74.008428,40.714539,3.61E+14
560,Red Cross Pl & Adams St at SW corner,A-C-J-Z-2-3-4-5,-73.98892,40.699112,3.60E+14
561,Sands St & Adams St at SE corner,A-C-J-Z-2-3-4-5,-73.988274,40.699212,3.60E+14
562,Jay St & Metrotech Walk at SW corner,A-C-F-R,-73.987402,40.693243,3.60E+14
563,Jay St & Metrotech Walk at SE corner,A-C-F-R,-73.987089,40.693491,3.60E+14
564,Jay St & Metrotech Walk at SW corner,A-C-F-R,-73.987408,40.693153,3.60E+14
565,Jay St & Metrotech Walk at SW corner,A-C-F-R,-73.987484,40.693153,3.60E+14
566,Jay St & Metrotech Walk at SW corner,A-C-F-R,-73.987481,40.693243,3.60E+14
567,Jay St & Willoughby St at NE corner,A-C-F-R,-73.987162,40.692397,3.60E+14
568,Jay St & Willoughby St at NE corner,A-C-F-R,-73.987167,40.692329,3.60E+14
569,Washington Ave & Fulton Ave at SE corner,C,-73.96463,40.682868,3.60E+14
570,Washington Ave & Fulton Ave at NE corner,C,-73.964689,40.683172,3.60E+14
571,Franklin Ave & Fulton St at NE corner,A-C-FS,-73.95559,40.681256,3.60E+14
572,Nostrand Ave & Fulton St at SE corner,A-C,-73.949414,40.680228,3.60E+14
573,Nostrand Ave & Fulton St at SW corner,A-C,-73.949635,40.680262,3.60E+14
574,Kingston Ave & Fulton St at SE corner,A-C,-73.941119,40.679804,3.60E+14
575,Kingston Ave & Fulton St at SW corner,A-C,-73.941362,40.679728,3.60E+14
576,Stuyvesant Ave & Fulton St at NW corner,A-C,-73.932021,40.67953,3.60E+14
577,Stuyvesant Ave & Fulton St at SW corner,A-C,-73.931987,40.679346,3.60E+14
578,Rockaway Ave & Fulton St at NE corner,A-C,-73.910773,40.678513,3.60E+14
579,Rockaway Ave & Fulton St at NW corner,A-C,-73.910971,40.67846,3.60E+14
580,77th St & Liberty Ave at SE corner,A,-73.860291,40.679215,3.61E+14
581,77th St & Liberty Ave at NE corner,A,-73.860284,40.679361,3.61E+14
582,97th St & Liberty Ave at NW corner,A,-73.842537,40.680611,3.61E+14
583,97th St & Liberty Ave at SW corner,A,-73.842558,40.680774,3.61E+14
584,109th St & Liberty Ave at SE corner,A,-73.832816,40.683972,3.61E+14
585,109th St & Liberty Ave at NW corner,A,-73.832889,40.684111,3.61E+14
586,116th St & Liberty Ave at SW corner,A,-73.827092,40.68572,3.61E+14
587,116th St & Liberty Ave at NW corner,A,-73.827107,40.685868,3.61E+14
588,99th Pl & Hawtree St at NE corner (exit only),A,-73.834721,40.669339,3.61E+14
589,103rd St & 159th Ave at SE corner,A,-73.830372,40.66016,3.61E+14
590,Perry Ave & 205th St at SE corner,D,-73.877501,40.874021,3.60E+14
591,Perry Ave & 205th St at NW corner,D,-73.877533,40.874262,3.60E+14
592,Grand Concourse & 203rd St at NW corner,B-D,-73.887112,40.874084,3.60E+14
593,Grand Concourse & 203rd St at NE corner,B-D,-73.886466,40.874025,3.60E+14
594,Grand Concourse & Kingsbridge Rd at NE corner,B-D,-73.894306,40.866181,3.60E+14
595,Grand Concourse & Kingsbridge Rd at NW corner,B-D,-73.894521,40.866369,3.60E+14
